Indicador;Idade;Genero;Dependentes;Escolaridade;Estado_Civil;Renda;Cartao;Limite_Credito
0;50;M;2;Sem Escolaridade;Solteiro;Menos de 40 Mil;Blue;2419.0
0;33;M;3;Ensino Médio Completo;Solteiro;De 40 Mil a 60 Mil;Blue;5156.0
0;48;F;1;Ensino Médio Completo;Casado;;Blue;14228.0
0;63;M;0;Ensino Médio Completo;Casado;De 80 Mil a 120 Mil;Blue;10257.0
1;54;M;3;Ensino Médio Completo;Casado;De 40 Mil a 60 Mil;Blue;3032.0
1;41;M;4;Pós-Graduação;;De 60 Mil a 80 Mil;Blue;1438.3
0;51;M;3;Doutorado;Casado;De 80 Mil a 120 Mil;Blue;32096.0
0;54;F;2;Pós-Graduação;Casado;;Blue;3014.0
0;47;M;4;Desconhecido;Solteiro;De 40 Mil a 60 Mil;Blue;5762.0
0;52;F;3;Mestrado;Solteiro;Menos de 40 Mil;Blue;2555.0
0;34;M;5;Mestrado;Solteiro;De 80 Mil a 120 Mil;Silver;34516.0
0;64;M;0;Ensino Médio Completo;Casado;Menos de 40 Mil;Blue;2140.0
0;62;F;1;Sem Escolaridade;Casado;De 40 Mil a 60 Mil;Blue;4760.0
0;38;M;1;Pós-Graduação;Solteiro;De 80 Mil a 120 Mil;Blue;26372.0
0;52;F;2;Pós-Graduação;Casado;Menos de 40 Mil;Blue;8203.0
0;35;F;2;Doutorado;Casado;De 40 Mil a 60 Mil;Blue;2655.0
0;35;M;2;Pós-Graduação;Solteiro;Mais de 120 Mil;Blue;13655.0
0;54;M;1;Ensino Superior Completo;Casado;De 80 Mil a 120 Mil;Blue;12169.0
0;35;F;3;Desconhecido;Solteiro;Menos de 40 Mil;Blue;2956.0
0;35;M;0;Doutorado;Solteiro;De 60 Mil a 80 Mil;Blue;2598.0
0;36;F;3;Pós-Graduação;Solteiro;;Blue;10566.0
0;33;F;3;Pós-Graduação;Solteiro;De 40 Mil a 60 Mil;Blue;8232.0
0;53;M;1;Pós-Graduação;;De 60 Mil a 80 Mil;Silver;26365.0
0;37;F;1;Sem Escolaridade;Casado;Menos de 40 Mil;Blue;4671.0
0;35;M;3;Pós-Graduação;Casado;Mais de 120 Mil;Blue;14869.0
0;59;M;1;Pós-Graduação;Casado;De 40 Mil a 60 Mil;Blue;2300.0
0;47;M;1;Desconhecido;;De 80 Mil a 120 Mil;Blue;2797.0
0;48;F;3;Ensino Médio Completo;Solteiro;De 40 Mil a 60 Mil;Blue;2657.0
0;58;M;2;Sem Escolaridade;Casado;De 80 Mil a 120 Mil;Blue;9149.0
0;55;F;2;Desconhecido;Casado;Menos de 40 Mil;Blue;2629.0
0;37;M;2;Pós-Graduação;Divorciado;De 40 Mil a 60 Mil;Blue;3176.0
0;57;M;2;Pós-Graduação;Casado;De 80 Mil a 120 Mil;Blue;21875.0
0;60;M;2;Ensino Médio Completo;Casado;;Blue;3007.0
0;50;M;1;Ensino Superior Completo;Casado;De 60 Mil a 80 Mil;Blue;17404.0
0;56;M;2;Ensino Médio Completo;Casado;De 60 Mil a 80 Mil;Blue;2863.0
0;48;M;3;Pós-Graduação;Casado;De 60 Mil a 80 Mil;Gold;34516.0
0;40;M;4;Pós-Graduação;Solteiro;De 60 Mil a 80 Mil;Blue;13919.0
1;48;M;3;Pós-Graduação;Casado;De 80 Mil a 120 Mil;Blue;18672.0
0;50;F;1;Sem Escolaridade;Casado;Menos de 40 Mil;Blue;4204.0
0;61;F;1;Sem Escolaridade;Casado;Menos de 40 Mil;Blue;6859.0
0;36;M;2;Ensino Médio Completo;Casado;De 80 Mil a 120 Mil;Blue;16050.0
0;46;M;5;Ensino Médio Completo;Casado;Mais de 120 Mil;Blue;34516.0
0;28;M;0;Sem Escolaridade;Divorciado;;Blue;16766.0
0;49;M;5;Desconhecido;Solteiro;De 80 Mil a 120 Mil;Blue;20895.0
0;44;F;4;Ensino Médio Completo;Solteiro;De 40 Mil a 60 Mil;Blue;7881.0
0;57;M;5;Ensino Médio Completo;Casado;De 80 Mil a 120 Mil;Blue;13427.0
0;37;M;2;Sem Escolaridade;Divorciado;De 80 Mil a 120 Mil;Blue;2281.0
0;57;M;2;Sem Escolaridade;Casado;De 80 Mil a 120 Mil;Blue;10974.0
1;33;M;1;Desconhecido;Casado;De 60 Mil a 80 Mil;Blue;8925.0
0;46;M;2;Ensino Médio Completo;Casado;De 60 Mil a 80 Mil;Blue;5265.0
1;45;F;2;Ensino Médio Completo;Divorciado;;Blue;17156.0
0;53;M;1;Desconhecido;Casado;De 80 Mil a 120 Mil;Blue;13457.0
0;52;M;0;Desconhecido;Casado;De 60 Mil a 80 Mil;Blue;2742.0
0;34;M;1;Desconhecido;Casado;De 60 Mil a 80 Mil;Blue;3890.0
0;55;M;3;Pós-Graduação;Solteiro;De 80 Mil a 120 Mil;Blue;17198.0
0;53;M;4;Ensino Médio Completo;Casado;Mais de 120 Mil;Blue;3401.0
0;37;M;1;Desconhecido;Casado;De 60 Mil a 80 Mil;Blue;18951.0
0;58;F;3;Desconhecido;Solteiro;De 40 Mil a 60 Mil;Blue;1454.0
0;33;M;3;Ensino Médio Completo;Casado;Mais de 120 Mil;Blue;27499.0
0;39;M;3;Pós-Graduação;Casado;Mais de 120 Mil;Blue;32964.0
0;37;F;2;Ensino Médio Completo;Solteiro;Menos de 40 Mil;Blue;7411.0
0;32;M;0;Sem Escolaridade;Solteiro;De 40 Mil a 60 Mil;Blue;7200.0
0;26;F;1;Sem Escolaridade;Solteiro;;Blue;12007.0
0;60;F;0;Pós-Graduação;Casado;Menos de 40 Mil;Blue;3147.0
0;37;M;1;Pós-Graduação;Solteiro;De 80 Mil a 120 Mil;Blue;5110.0
0;43;F;5;Pós-Graduação;Casado;Menos de 40 Mil;Blue;5438.0
0;56;M;1;Sem Escolaridade;Casado;De 80 Mil a 120 Mil;Blue;17450.0
0;52;M;3;Ensino Superior Completo;Casado;De 80 Mil a 120 Mil;Blue;18352.0
0;34;M;2;Sem Escolaridade;Solteiro;Mais de 120 Mil;Blue;5030.0
0;47;M;1;Desconhecido;Divorciado;De 80 Mil a 120 Mil;Silver;34516.0
0;26;M;0;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;1585.0
0;54;M;1;Ensino Médio Completo;Casado;Mais de 120 Mil;Blue;3251.0
0;35;F;3;Sem Escolaridade;Solteiro;Menos de 40 Mil;Blue;2858.0
0;52;M;1;Desconhecido;Casado;De 80 Mil a 120 Mil;Silver;34516.0
0;41;M;3;Pós-Graduação;Solteiro;De 60 Mil a 80 Mil;Blue;16443.0
0;36;F;0;Sem Escolaridade;Divorciado;Menos de 40 Mil;Blue;3687.0
0;53;F;1;Pós-Graduação;Casado;Menos de 40 Mil;Blue;4840.0
0;42;M;3;Desconhecido;Solteiro;Mais de 120 Mil;Blue;15108.0
0;54;M;1;Ensino Superior Completo;Casado;De 60 Mil a 80 Mil;Blue;1909.0
0;53;M;3;Mestrado;Solteiro;De 80 Mil a 120 Mil;Blue;19063.0
0;36;M;2;Ensino Médio Completo;Casado;De 80 Mil a 120 Mil;Blue;15982.0
0;42;M;3;Pós-Graduação;Solteiro;De 60 Mil a 80 Mil;Blue;1438.3
0;27;F;2;Ensino Superior Completo;Divorciado;Menos de 40 Mil;Blue;2549.0
0;58;M;4;Pós-Graduação;Casado;De 60 Mil a 80 Mil;Blue;5967.0
0;59;M;1;Sem Escolaridade;Casado;De 40 Mil a 60 Mil;Blue;2182.0
0;63;F;2;Pós-Graduação;Casado;Menos de 40 Mil;Blue;2689.0
0;57;M;2;Sem Escolaridade;Solteiro;De 80 Mil a 120 Mil;Blue;30622.0
0;56;F;0;Ensino Médio Completo;Casado;;Blue;4203.0
0;42;F;3;Desconhecido;Solteiro;Menos de 40 Mil;Blue;6453.0
0;29;F;1;Ensino Médio Completo;Solteiro;Menos de 40 Mil;Blue;3318.0
0;44;M;2;Desconhecido;;De 60 Mil a 80 Mil;Blue;22075.0
0;33;M;1;Ensino Superior Completo;Casado;De 40 Mil a 60 Mil;Blue;6746.0
0;35;M;2;Pós-Graduação;Casado;De 80 Mil a 120 Mil;Blue;4408.0
0;33;F;3;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;4838.0
0;46;M;4;Pós-Graduação;Solteiro;De 80 Mil a 120 Mil;Silver;34516.0
0;27;M;0;Desconhecido;Casado;De 40 Mil a 60 Mil;Blue;3823.0
0;42;M;3;Ensino Superior Completo;;Mais de 120 Mil;Blue;21670.0
0;53;M;2;Pós-Graduação;Casado;De 60 Mil a 80 Mil;Blue;7928.0
0;50;M;3;Pós-Graduação;Solteiro;Mais de 120 Mil;Blue;33996.0
0;48;F;5;Ensino Superior Completo;Divorciado;De 40 Mil a 60 Mil;Blue;4365.0
0;57;M;2;Ensino Médio Completo;Solteiro;De 60 Mil a 80 Mil;Blue;2248.0
0;34;F;2;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;1901.0
0;55;M;2;Ensino Superior Completo;Solteiro;De 80 Mil a 120 Mil;Silver;34516.0
0;58;M;2;Pós-Graduação;Casado;Mais de 120 Mil;Blue;31680.0
0;55;F;3;Pós-Graduação;Casado;Menos de 40 Mil;Blue;1872.0
0;48;F;2;Sem Escolaridade;;Menos de 40 Mil;Blue;2055.0
0;45;M;2;Ensino Superior Completo;Divorciado;De 40 Mil a 60 Mil;Blue;10991.0
0;59;M;0;Sem Escolaridade;Casado;Menos de 40 Mil;Blue;3939.0
0;53;F;2;Mestrado;Casado;De 40 Mil a 60 Mil;Blue;2127.0
0;47;M;4;Sem Escolaridade;Solteiro;De 80 Mil a 120 Mil;Blue;34010.0
0;43;F;3;Desconhecido;Casado;;Blue;6971.0
0;33;F;1;Mestrado;Casado;Menos de 40 Mil;Blue;1741.0
0;49;F;2;Mestrado;Solteiro;;Blue;24904.0
1;54;F;1;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;1438.3
0;65;M;0;Ensino Médio Completo;Casado;Menos de 40 Mil;Blue;2621.0
0;49;F;5;Pós-Graduação;Casado;De 40 Mil a 60 Mil;Blue;11115.0
0;47;M;5;Desconhecido;Solteiro;De 80 Mil a 120 Mil;Blue;13241.0
0;51;M;4;Ensino Médio Completo;Casado;De 80 Mil a 120 Mil;Blue;14438.0
0;36;M;3;Ensino Médio Completo;Solteiro;De 80 Mil a 120 Mil;Blue;5228.0
0;36;M;2;Pós-Graduação;Casado;De 60 Mil a 80 Mil;Blue;5550.0
0;46;M;1;Pós-Graduação;;De 40 Mil a 60 Mil;Blue;1438.3
0;62;F;0;Desconhecido;Casado;Menos de 40 Mil;Blue;2064.0
0;30;F;1;Ensino Superior Completo;Solteiro;Menos de 40 Mil;Blue;3450.0
0;46;M;4;Pós-Graduação;Casado;Mais de 120 Mil;Silver;34516.0
0;41;M;4;Sem Escolaridade;Divorciado;De 80 Mil a 120 Mil;Blue;30030.0
0;50;M;1;Sem Escolaridade;Casado;De 40 Mil a 60 Mil;Blue;2151.0
0;53;M;2;Desconhecido;Casado;De 80 Mil a 120 Mil;Blue;7181.0
0;55;M;2;Sem Escolaridade;Casado;Mais de 120 Mil;Blue;27745.0
0;49;F;4;Ensino Médio Completo;Casado;Menos de 40 Mil;Blue;4852.0
0;56;M;1;Pós-Graduação;Casado;De 60 Mil a 80 Mil;Blue;6735.0
0;63;M;1;Pós-Graduação;Casado;De 40 Mil a 60 Mil;Blue;6128.0
0;41;M;4;Ensino Médio Completo;;De 80 Mil a 120 Mil;Blue;23124.0
0;34;M;2;Desconhecido;Casado;De 40 Mil a 60 Mil;Blue;3436.0
0;35;M;0;Desconhecido;Casado;Mais de 120 Mil;Blue;3176.0
0;44;M;4;Ensino Superior Completo;;Mais de 120 Mil;Blue;8874.0
0;38;F;3;Pós-Graduação;Casado;Menos de 40 Mil;Blue;3402.0
0;52;M;1;Pós-Graduação;Casado;De 80 Mil a 120 Mil;Blue;2689.0
0;54;M;3;Sem Escolaridade;Casado;Menos de 40 Mil;Blue;1556.0
0;58;F;2;Ensino Médio Completo;Solteiro;De 40 Mil a 60 Mil;Blue;7372.0
0;26;M;0;Ensino Superior Completo;;Menos de 40 Mil;Blue;5713.0
0;27;F;1;Mestrado;Solteiro;Menos de 40 Mil;Blue;2965.0
0;33;M;1;Desconhecido;Casado;De 80 Mil a 120 Mil;Blue;9819.0
0;32;M;0;Sem Escolaridade;Solteiro;De 60 Mil a 80 Mil;Blue;8186.0
0;58;F;1;Ensino Superior Completo;Casado;Menos de 40 Mil;Blue;3846.0
0;45;F;4;Sem Escolaridade;;Menos de 40 Mil;Silver;13131.0
0;48;F;3;Ensino Médio Completo;Solteiro;Menos de 40 Mil;Blue;2944.0
0;38;M;2;Mestrado;Solteiro;De 60 Mil a 80 Mil;Silver;34516.0
0;54;M;2;Ensino Médio Completo;Casado;De 80 Mil a 120 Mil;Blue;5660.0
0;40;F;1;Pós-Graduação;;Menos de 40 Mil;Blue;7554.0
0;35;F;4;Sem Escolaridade;Casado;Menos de 40 Mil;Blue;2494.0
0;31;M;1;Ensino Superior Completo;Casado;De 80 Mil a 120 Mil;Blue;25215.0
0;40;F;4;Ensino Superior Completo;Casado;De 40 Mil a 60 Mil;Blue;2606.0
0;52;M;0;Pós-Graduação;Solteiro;De 80 Mil a 120 Mil;Blue;8133.0
0;57;F;1;Ensino Médio Completo;Casado;Menos de 40 Mil;Blue;3101.0
0;48;M;2;Pós-Graduação;Divorciado;De 80 Mil a 120 Mil;Blue;24446.0
0;49;M;3;Ensino Médio Completo;Casado;De 80 Mil a 120 Mil;Blue;2361.0
0;40;M;4;Ensino Médio Completo;Solteiro;De 40 Mil a 60 Mil;Blue;2441.0
0;45;M;2;Pós-Graduação;Casado;De 40 Mil a 60 Mil;Blue;8532.0
0;41;M;3;Desconhecido;Casado;De 80 Mil a 120 Mil;Blue;16954.0
0;36;M;2;Pós-Graduação;Solteiro;De 80 Mil a 120 Mil;Blue;2900.0
0;37;F;1;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;6827.0
0;44;F;3;Ensino Superior Completo;Divorciado;De 40 Mil a 60 Mil;Blue;4513.0
0;52;M;2;Ensino Superior Completo;Casado;Mais de 120 Mil;Blue;27347.0
0;42;F;3;Ensino Médio Completo;Casado;Menos de 40 Mil;Blue;1676.0
0;62;F;1;Pós-Graduação;Casado;Menos de 40 Mil;Blue;2802.0
1;49;M;3;Mestrado;Casado;De 80 Mil a 120 Mil;Blue;23870.0
0;30;F;0;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;4868.0
0;50;M;3;Sem Escolaridade;Solteiro;De 60 Mil a 80 Mil;Blue;20437.0
0;32;M;2;Ensino Médio Completo;Divorciado;De 60 Mil a 80 Mil;Blue;2239.0
0;32;F;1;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;2428.0
0;49;M;3;Mestrado;Solteiro;De 60 Mil a 80 Mil;Blue;15027.0
0;37;M;2;Doutorado;Solteiro;Mais de 120 Mil;Blue;32056.0
0;42;F;3;Ensino Superior Completo;Solteiro;;Silver;34516.0
0;36;M;2;Desconhecido;Solteiro;De 80 Mil a 120 Mil;Blue;5346.0
1;52;F;4;Desconhecido;Casado;Menos de 40 Mil;Blue;2143.0
0;48;M;3;Sem Escolaridade;Solteiro;De 60 Mil a 80 Mil;Gold;34516.0
0;29;M;1;Desconhecido;Solteiro;De 60 Mil a 80 Mil;Blue;23507.0
0;33;F;3;Mestrado;Casado;De 40 Mil a 60 Mil;Blue;1864.0
0;36;M;2;Ensino Superior Completo;Solteiro;De 60 Mil a 80 Mil;Blue;23032.0
0;36;F;4;Ensino Médio Completo;Casado;Menos de 40 Mil;Blue;4277.0
0;56;F;2;Ensino Médio Completo;Casado;De 40 Mil a 60 Mil;Blue;2771.0
0;28;M;1;Ensino Médio Completo;Divorciado;Menos de 40 Mil;Blue;2265.0
0;31;F;2;Sem Escolaridade;Divorciado;Menos de 40 Mil;Blue;2853.0
0;44;F;3;Sem Escolaridade;Solteiro;Menos de 40 Mil;Blue;3075.0
0;51;F;3;Ensino Médio Completo;Casado;;Blue;15340.0
0;55;M;3;Pós-Graduação;Solteiro;De 40 Mil a 60 Mil;Blue;3065.0
0;34;F;2;Doutorado;Solteiro;Menos de 40 Mil;Blue;1438.3
0;61;F;0;Pós-Graduação;Solteiro;De 40 Mil a 60 Mil;Blue;7118.0
0;37;M;2;Sem Escolaridade;Solteiro;De 60 Mil a 80 Mil;Blue;11419.0
0;46;M;3;Pós-Graduação;Casado;De 40 Mil a 60 Mil;Blue;2403.0
0;47;F;3;Sem Escolaridade;Casado;Menos de 40 Mil;Blue;2821.0
0;54;M;1;Pós-Graduação;Casado;De 40 Mil a 60 Mil;Blue;2706.0
0;50;F;3;Desconhecido;Solteiro;Menos de 40 Mil;Blue;2999.0
0;36;F;4;Ensino Médio Completo;Solteiro;Menos de 40 Mil;Blue;2226.0
0;37;M;5;Pós-Graduação;Casado;De 60 Mil a 80 Mil;Blue;3351.0
0;47;M;4;Ensino Superior Completo;Divorciado;De 40 Mil a 60 Mil;Blue;5570.0
0;54;M;3;Desconhecido;Casado;De 80 Mil a 120 Mil;Blue;10448.0
0;64;F;0;Ensino Médio Completo;Casado;Menos de 40 Mil;Blue;2174.0
0;48;M;3;Pós-Graduação;Casado;De 80 Mil a 120 Mil;Blue;31501.0
0;35;M;2;Sem Escolaridade;Solteiro;De 60 Mil a 80 Mil;Blue;21695.0
0;49;M;2;Desconhecido;Casado;De 80 Mil a 120 Mil;Blue;34516.0
0;42;M;5;Desconhecido;Casado;De 60 Mil a 80 Mil;Blue;13650.0
0;49;M;0;Sem Escolaridade;Solteiro;De 80 Mil a 120 Mil;Blue;16156.0
0;53;F;2;Pós-Graduação;Casado;Menos de 40 Mil;Blue;2413.0
0;56;M;2;Ensino Médio Completo;Casado;De 80 Mil a 120 Mil;Blue;5920.0
0;41;M;3;Ensino Superior Completo;Solteiro;De 60 Mil a 80 Mil;Blue;5841.0
0;37;M;3;Ensino Médio Completo;Solteiro;De 60 Mil a 80 Mil;Blue;8418.0
0;30;M;0;Ensino Médio Completo;Casado;Menos de 40 Mil;Blue;2490.0
0;45;M;3;Mestrado;Casado;De 80 Mil a 120 Mil;Blue;20640.0
0;54;M;1;Ensino Médio Completo;Casado;De 60 Mil a 80 Mil;Blue;9453.0
0;46;M;2;Pós-Graduação;Casado;De 60 Mil a 80 Mil;Blue;7949.0
0;36;F;4;Ensino Superior Completo;Solteiro;Menos de 40 Mil;Blue;2758.0
0;48;M;2;Doutorado;Solteiro;Mais de 120 Mil;Blue;20148.0
0;59;F;0;Doutorado;Solteiro;Menos de 40 Mil;Blue;1438.3
0;60;M;1;Sem Escolaridade;Solteiro;De 80 Mil a 120 Mil;Blue;26566.0
0;44;M;5;Pós-Graduação;Solteiro;De 60 Mil a 80 Mil;Blue;13477.0
0;65;M;0;Ensino Superior Completo;Divorciado;Menos de 40 Mil;Blue;9706.0
0;46;F;3;Pós-Graduação;Solteiro;De 40 Mil a 60 Mil;Blue;7457.0
0;48;M;4;Pós-Graduação;Casado;De 80 Mil a 120 Mil;Silver;34516.0
0;53;M;3;Ensino Médio Completo;Casado;Mais de 120 Mil;Blue;19081.0
0;53;F;3;Sem Escolaridade;Casado;;Blue;2447.0
0;41;M;2;Ensino Médio Completo;Solteiro;De 80 Mil a 120 Mil;Blue;28830.0
0;37;F;4;Ensino Médio Completo;Divorciado;De 40 Mil a 60 Mil;Blue;2563.0
0;29;F;0;Ensino Médio Completo;Solteiro;Menos de 40 Mil;Blue;5240.0
0;49;F;2;Doutorado;Casado;Menos de 40 Mil;Blue;3397.0
0;47;M;3;Doutorado;Solteiro;Menos de 40 Mil;Blue;1842.0
0;53;F;1;Desconhecido;Casado;Menos de 40 Mil;Blue;2383.0
0;33;M;2;Pós-Graduação;Divorciado;De 60 Mil a 80 Mil;Blue;20791.0
0;34;M;1;Pós-Graduação;;De 60 Mil a 80 Mil;Blue;19900.0
0;28;F;0;Pós-Graduação;Solteiro;;Silver;32024.0
0;36;F;3;Pós-Graduação;Solteiro;De 40 Mil a 60 Mil;Blue;3701.0
0;30;F;2;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;4199.0
0;34;M;3;Ensino Médio Completo;Solteiro;De 40 Mil a 60 Mil;Blue;4353.0
1;38;F;4;Ensino Superior Completo;Casado;De 40 Mil a 60 Mil;Blue;4913.0
0;39;F;4;Mestrado;Casado;Menos de 40 Mil;Blue;5454.0
0;32;F;0;Pós-Graduação;Casado;;Blue;2172.0
0;36;M;2;Doutorado;Solteiro;De 40 Mil a 60 Mil;Blue;2845.0
0;37;F;3;Ensino Médio Completo;Solteiro;;Blue;18570.0
0;45;M;4;Sem Escolaridade;Casado;De 60 Mil a 80 Mil;Silver;25907.0
0;38;F;3;Sem Escolaridade;Solteiro;Menos de 40 Mil;Blue;2206.0
0;31;M;0;Pós-Graduação;Solteiro;De 40 Mil a 60 Mil;Blue;12050.0
0;65;M;0;Ensino Médio Completo;;Menos de 40 Mil;Blue;2107.0
0;63;F;0;Pós-Graduação;Casado;Menos de 40 Mil;Blue;2107.0
0;65;M;1;Pós-Graduação;Casado;Menos de 40 Mil;Blue;3539.0
0;43;F;3;Ensino Superior Completo;Casado;;Blue;27175.0
0;51;M;1;Pós-Graduação;Casado;De 40 Mil a 60 Mil;Silver;17905.0
0;37;M;3;Pós-Graduação;Casado;De 60 Mil a 80 Mil;Blue;4940.0
0;55;F;1;Pós-Graduação;Casado;;Blue;3161.0
0;27;M;0;Sem Escolaridade;Solteiro;De 60 Mil a 80 Mil;Blue;2464.0
0;34;F;0;Ensino Médio Completo;Casado;De 40 Mil a 60 Mil;Blue;3203.0
0;32;F;1;Ensino Superior Completo;Divorciado;Menos de 40 Mil;Blue;1835.0
0;49;F;5;Sem Escolaridade;Solteiro;Menos de 40 Mil;Blue;1993.0
0;39;M;2;Desconhecido;Casado;De 80 Mil a 120 Mil;Blue;34516.0
0;27;M;0;Mestrado;Solteiro;;Blue;7130.0
0;30;M;1;Sem Escolaridade;Divorciado;;Blue;12539.0
0;39;M;4;Ensino Médio Completo;Casado;De 80 Mil a 120 Mil;Blue;8208.0
0;42;M;2;Doutorado;Casado;De 80 Mil a 120 Mil;Blue;26222.0
0;55;M;4;Ensino Superior Completo;Divorciado;De 80 Mil a 120 Mil;Blue;34173.0
0;57;F;2;Pós-Graduação;Casado;De 40 Mil a 60 Mil;Blue;3377.0
0;53;M;2;Pós-Graduação;Casado;Mais de 120 Mil;Blue;5882.0
0;51;M;0;Pós-Graduação;Casado;De 80 Mil a 120 Mil;Blue;7158.0
0;47;M;3;Pós-Graduação;Casado;Menos de 40 Mil;Blue;5833.0
0;26;F;0;Ensino Médio Completo;Solteiro;De 40 Mil a 60 Mil;Blue;4152.0
0;37;M;2;Ensino Médio Completo;Solteiro;De 40 Mil a 60 Mil;Blue;11699.0
0;45;F;2;Sem Escolaridade;Solteiro;De 40 Mil a 60 Mil;Blue;4505.0
0;55;M;2;Sem Escolaridade;Solteiro;De 60 Mil a 80 Mil;Blue;7667.0
0;37;M;4;Pós-Graduação;Solteiro;Mais de 120 Mil;Blue;34516.0
0;36;F;3;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;2937.0
0;36;F;1;Ensino Médio Completo;Solteiro;Menos de 40 Mil;Blue;5257.0
0;39;M;2;Ensino Médio Completo;Solteiro;De 60 Mil a 80 Mil;Blue;10331.0
0;47;M;4;Sem Escolaridade;Casado;De 60 Mil a 80 Mil;Blue;17557.0
0;56;F;2;Pós-Graduação;Casado;Menos de 40 Mil;Blue;4366.0
0;56;F;4;Sem Escolaridade;Solteiro;;Blue;8037.0
0;38;M;2;Desconhecido;Casado;Menos de 40 Mil;Blue;8740.0
0;49;M;3;Pós-Graduação;Solteiro;Mais de 120 Mil;Blue;8514.0
0;36;F;4;Sem Escolaridade;Solteiro;Menos de 40 Mil;Blue;2002.0
0;51;F;0;Ensino Médio Completo;Casado;Menos de 40 Mil;Blue;3132.0
0;26;F;0;Ensino Superior Completo;Casado;De 40 Mil a 60 Mil;Blue;2010.0
0;34;M;2;Pós-Graduação;Casado;De 80 Mil a 120 Mil;Blue;7567.0
1;56;M;2;Ensino Médio Completo;Solteiro;De 40 Mil a 60 Mil;Blue;2381.0
0;43;M;2;Pós-Graduação;Casado;Mais de 120 Mil;Silver;34516.0
0;47;F;3;Sem Escolaridade;Solteiro;;Blue;16411.0
0;42;F;4;Ensino Médio Completo;Solteiro;Menos de 40 Mil;Blue;1438.3
0;38;M;2;Ensino Superior Completo;Casado;De 80 Mil a 120 Mil;Blue;3735.0
0;55;M;2;Mestrado;Solteiro;De 60 Mil a 80 Mil;Blue;22127.0
0;28;F;0;Ensino Superior Completo;Casado;;Blue;5685.0
0;62;M;0;Sem Escolaridade;Solteiro;De 40 Mil a 60 Mil;Blue;7348.0
1;52;M;2;Doutorado;Casado;Mais de 120 Mil;Blue;11188.0
0;44;M;3;Desconhecido;Solteiro;Mais de 120 Mil;Blue;3650.0
0;29;F;0;Mestrado;Solteiro;Menos de 40 Mil;Blue;5076.0
0;48;M;4;Doutorado;;De 60 Mil a 80 Mil;Silver;32658.0
0;43;M;3;Sem Escolaridade;Casado;De 80 Mil a 120 Mil;Blue;28634.0
0;49;F;2;Mestrado;Solteiro;Menos de 40 Mil;Blue;3414.0
0;43;M;3;Ensino Médio Completo;Casado;De 80 Mil a 120 Mil;Blue;12315.0
0;41;F;2;Sem Escolaridade;Casado;De 40 Mil a 60 Mil;Blue;2690.0
0;43;M;3;Pós-Graduação;Solteiro;De 80 Mil a 120 Mil;Blue;12165.0
0;51;F;3;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;1792.0
0;37;M;1;Doutorado;Solteiro;De 80 Mil a 120 Mil;Blue;19300.0
0;37;M;2;Ensino Superior Completo;Divorciado;De 40 Mil a 60 Mil;Blue;8120.0
0;49;M;5;Ensino Médio Completo;Casado;De 80 Mil a 120 Mil;Blue;2292.0
0;36;M;3;Sem Escolaridade;Casado;De 80 Mil a 120 Mil;Blue;21434.0
0;50;F;2;Pós-Graduação;;Menos de 40 Mil;Blue;3424.0
0;64;M;0;Desconhecido;Casado;Menos de 40 Mil;Blue;2787.0
0;36;F;3;Ensino Superior Completo;Solteiro;;Blue;8696.0
0;45;M;3;Ensino Médio Completo;Casado;Mais de 120 Mil;Blue;32446.0
0;41;M;2;Pós-Graduação;Casado;De 80 Mil a 120 Mil;Blue;9133.0
0;47;M;3;Pós-Graduação;Solteiro;De 80 Mil a 120 Mil;Blue;5116.0
0;39;M;2;Mestrado;Casado;De 80 Mil a 120 Mil;Blue;18974.0
0;51;M;4;Sem Escolaridade;Solteiro;Mais de 120 Mil;Blue;12101.0
0;55;F;1;Ensino Médio Completo;Solteiro;De 40 Mil a 60 Mil;Blue;5379.0
0;57;M;3;Pós-Graduação;Solteiro;Mais de 120 Mil;Blue;32676.0
0;36;M;4;Doutorado;Divorciado;Mais de 120 Mil;Blue;34516.0
0;35;M;2;Desconhecido;Casado;Mais de 120 Mil;Blue;15202.0
0;38;F;2;Desconhecido;Solteiro;Menos de 40 Mil;Blue;2222.0
0;39;F;2;Pós-Graduação;Solteiro;De 40 Mil a 60 Mil;Blue;5858.0
0;65;F;0;Pós-Graduação;Casado;De 40 Mil a 60 Mil;Blue;2692.0
0;51;F;2;Sem Escolaridade;Casado;Menos de 40 Mil;Blue;7165.0
0;50;F;3;Ensino Médio Completo;Casado;Menos de 40 Mil;Blue;1438.3
0;38;M;2;Pós-Graduação;Solteiro;De 60 Mil a 80 Mil;Silver;26988.0
0;36;F;1;Desconhecido;Solteiro;Menos de 40 Mil;Blue;2517.0
1;41;M;3;Sem Escolaridade;Casado;De 40 Mil a 60 Mil;Blue;11091.0
